ghap_id,layer_id,title,record_type,latitude,longitude,datestart,dateend,linkback,created_at,updated_at,dataset_order,Country,Region,Description,HowManyPOWs,HowManyPOWsNotes,"Coordinates notes"
t7214,154,"Ban Kao",Other,13.973,99.315,1941,1945,https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/events/building-hellfire-pass/map-burma-thailand-railway,"2021-12-01 17:36:22","2023-12-11 17:48:22",276,"SE Asia Mainland","Burma-Thailand Railroad Work Camps (North to South)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Railway location"
t7215,154,"Wangkanai (Tonsamrong, Talat Tah Muang, Tamuang)",Other,13.717,100.521,1941,1945,https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/events/building-hellfire-pass/map-burma-thailand-railway,"2021-12-01 17:36:22","2023-12-11 17:48:22",277,"SE Asia Mainland","Burma-Thailand Railroad Work Camps (North to South)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t7216,154,"Non Tha Buri (Nondhaburi)",Other,13.859,100.521,1941,1945,https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/events/building-hellfire-pass/map-burma-thailand-railway,"2021-12-01 17:36:22","2023-12-11 17:48:22",278,"SE Asia Mainland","Burma-Thailand Railroad Work Camps (North to South)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t7217,154,"Nakhon Pathom",Other,13.814,100.037,1941,1945,https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/events/building-hellfire-pass/map-burma-thailand-railway,"2021-12-01 17:36:22","2023-12-11 17:48:22",279,"SE Asia Mainland","Burma-Thailand Railroad Work Camps (North to South)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t7218,154,"Wampo (8K from Kanburi)",Other,14.275,99.997,1941,1945,https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/events/building-hellfire-pass/map-burma-thailand-railway,"2021-12-01 17:36:22","2023-12-11 17:48:22",280,"SE Asia Mainland","Burma-Thailand Railroad Work Camps (North to South)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Kanburi Location estimate/Unknown location"
t7219,154,"Ban Pong (North, South, Hospital, K1)",Other,13.81,99.875,1941,1945,https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/events/building-hellfire-pass/map-burma-thailand-railway,"2021-12-01 17:36:22","2023-12-11 17:48:22",281,"SE Asia Mainland","Burma-Thailand Railroad Work Camps (North to South)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,," Bhan Pong, Bam Pong "
t721a,154,"Plak Ret",Other,16.674,100.099,1941,1945,https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/events/building-hellfire-pass/map-burma-thailand-railway,"2021-12-01 17:36:22","2023-12-11 17:48:22",282,"SE Asia Mainland","Burma-Thailand Railroad Work Camps (North to South)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimated location/Bang Rakam District"
t721b,154,"Non Pla Duk (Nong Paydock, Hnohnpladuk)",Other,13.818,99.911,1941,1945,https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/events/building-hellfire-pass/map-burma-thailand-railway,"2021-12-01 17:36:22","2023-12-11 17:48:22",283,"SE Asia Mainland","Burma-Thailand Railroad Work Camps (North to South)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Nompladuk, Nom Pladuc, Hnong Pladuk"
t721c,154,"Ban Haui Pong",Other,19.037,98.024,1941,1945,https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/events/building-hellfire-pass/map-burma-thailand-railway,"2021-12-01 17:36:22","2023-12-11 17:48:22",284,"SE Asia Mainland","Burma-Thailand Railroad Work Camps (North to South)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t721d,154,"Tagloh (Ban Pong)",Other,13.837,99.868,1941,1945,https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/events/building-hellfire-pass/map-burma-thailand-railway,"2021-12-01 17:36:22","2023-12-11 17:48:22",285,"SE Asia Mainland","Burma-Thailand Railroad Work Camps (North to South)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Ban Pong District"
t721e,154,"Ban Muang",Other,17.905,103.497,1941,1945,https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/events/building-hellfire-pass/map-burma-thailand-railway,"2021-12-01 17:36:22","2023-12-11 17:48:22",286,"SE Asia Mainland","Burma-Thailand Railroad Work Camps (North to South)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Ban Muang District"
t721f,154,"Wat Krang",Other,15.78,100.057,1941,1945,https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/events/building-hellfire-pass/map-burma-thailand-railway,"2021-12-01 17:36:22","2023-12-11 17:48:22",287,"SE Asia Mainland","Burma-Thailand Railroad Work Camps (North to South)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Wat Ban Krang"
t7220,154,"150K Kanty",Other,15.259,100.884,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",288,"SE Asia Mainland","Thailand Camps (Not located)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Region location/Unknown location"
t7221,154,"193K from Ban Pong",Other,13.811,99.876,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",289,"SE Asia Mainland","Thailand Camps (Not located)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Unknown location/Ban Pong District Location"
t7222,154,"260K from Ban Pong",Other,13.811,99.876,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",290,"SE Asia Mainland","Thailand Camps (Not located)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Unknown location/Ban Pong District Location"
t7223,154,"Conta (Kanyu)",Other,14.382,98.931,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",291,"SE Asia Mainland","Thailand Camps (Not located)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimate - in vicinity of Hellfire Pass (source: https://anzacportal.dva.gov.au/wars-and-missions/burma-thailand-railway-and-hellfire-pass-1942-1943/locations/camps-near-hellfire-pass/konyu-river-camp)"
t7224,154,Kinranjok,Other,15.924,101.117,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",292,"SE Asia Mainland","Thailand Camps (Not located)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Region location/Unknown location"
t7225,154,Kunnyok,Other,15.924,101.117,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",293,"SE Asia Mainland","Thailand Camps (Not located)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Region location/Unknown location"
t7226,154,"Tanrizaya Niaru",Other,15.924,101.117,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",294,"SE Asia Mainland","Thailand Camps (Not located)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Region location/Unknown location (source: https://www.awm.gov.au/collection/C279286)"
t7227,154,Tamajo,Other,15.924,101.117,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",295,"SE Asia Mainland","Thailand Camps (Not located)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Region location/Unknown location"
t7228,154,"Bangkok ",Other,13.84,100.495,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",296,"SE Asia Mainland","Thailand Camps (Not located)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Bangkok location/Exact location unknown"
t7229,154,"Don Muang Rd",Other,13.904,100.595,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",297,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Don Muang District"
t722a,154,"Klong Toi No 1",Other,13.715,100.568,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",298,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Khlong Toei District"
t722b,154,"Klong Toi No 2",Other,13.715,100.568,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",299,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Khlong Toei District"
t722c,154,"National Stadium",Other,13.75,100.573,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",300,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t722d,154,"Rifle Range (near airfield)",Other,13.76,100.56,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",301,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Current Bangkok Shooting Range - check if correct"
t722e,154,"Vajiravudh College (Royal Pages College)",Other,13.775,100.519,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",302,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t722f,154,"Rawa Sane",Other,13.777,100.489,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",303,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Bangkok location/Exact location unknown"
t7230,154,"Chieng Mai",Other,18.706,98.981,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",304,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t7231,154,Hindat,Other,14.654,98.814,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",305,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"District location"
t7232,154,"Nagorn Nayok (Prachinburi)",Other,14.204,101.226,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",306,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7233,154,"Nike (location?)",Other,13.777,100.489,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",307,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Bangkok location/Exact location unknown"
t7234,154,"Pechaburi (Pentenburi)",Other,12.964,99.642,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",308,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Phetchaburi district location"
t7235,154,"Rataburi, Muang (Rajaburi)",Other,13.528,99.813,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",309,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Ratchaburi Na Muang location"
t7236,154,"Songkla (Singora)",Other,7.175,100.614,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",310,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Songkhla location"
t7237,154,"Sukotai (Mesoth Road)",Other,17.007,99.826,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",311,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,Sukhotai
t7238,154,Trang,Other,7.564,99.623,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",312,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7239,154,"Ubon (Ubonrajthani)",Other,15.228,104.856,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",313,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Ubon Ratchatani"
t723a,154,Uttaradit,Other,17.62,100.099,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",314,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t723b,154,"Yang Yohng",Other,12.988,99.882,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",315,"SE Asia Mainland","Thailand  ","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Yang Yong location"
t723c,154,Anton,Other,23.395,113.258,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",316,"NE Asia Mainland",Canton,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Guangzhou location/estimate"
t723d,154,"Chueng Ping",Other,22.444,114.08,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",317,"NE Asia Mainland",Canton,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimate location"
t723e,154,"Chueng Pang",Other,23.15,113.478,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",318,"NE Asia Mainland",Canton,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t723f,154,"Honam 1",Other,23.267,113.317,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",319,"NE Asia Mainland",Canton,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimate/Haizu district location"
t7240,154,Pakkai,Other,23.332,113.324,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",320,"NE Asia Mainland",Canton,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7241,154,Pokong,Other,23.301,113.161,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",321,"NE Asia Mainland",Canton,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimate/Guangzhou area"
t7242,154,"Shameen I.",Other,23.109,113.244,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",322,"NE Asia Mainland",Canton,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Island Location. "
t7243,154,"Cheung Kong",Other,19.849,110.072,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",323,"NE Asia Mainland","Hainan Island","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7244,154,"Hachow (Aichow)",Other,18.302,109.468,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",324,"NE Asia Mainland","Hainan Island","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7245,154,Hoihow,Other,19.88,110.775,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",325,"NE Asia Mainland","Hainan Island","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7246,154,"Paksha Kong (Patscho camp or Patano)",Other,20.015,110.424,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",326,"NE Asia Mainland","Hainan Island","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7247,154,"Samal Naval Base",Other,18.459,110.16,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",327,"NE Asia Mainland","Hainan Island","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7248,154,Shinhlushan,Other,19.228,109.512,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",328,"NE Asia Mainland","Hainan Island","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7249,154,"Tinduk Mine",Other,19.436,110.577,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:22","2023-12-11 17:48:22",329,"NE Asia Mainland","Hainan Island","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
